ndvi_real,ndbi_real,mndwi_real,elevation_m_real,slope_degrees_real,settlement_id,flood_zone_overlap_real,building_density_per_ha_real,road_density_m_per_ha_real
0.4770691990852356,-0.08266138285398483,-0.4760377109050751,1688.939697265625,11.992267608642578,S048,0.0,4.8773963990228495,105.75251138913553
0.5009757280349731,-0.13367554545402527,-0.41797468066215515,1378.716796875,5.746788501739502,S005,0.0,0.0,0.0
0.4914906620979309,-0.07573039084672928,-0.46037930250167847,1507.57275390625,14.987203598022461,S035,0.0,6.009649134501459,86.48603769617623
0.11173466593027115,0.14770537614822388,-0.3591303527355194,1529.483642578125,5.874265670776367,S034,0.001189767995240928,14.788845744845576,184.01116777196475
0.21050840616226196,0.1068497970700264,-0.4475456476211548,1509.798583984375,6.487668514251709,S002,0.0,38.59303869813314,159.1732314314243
0.33851754665374756,0.04939942806959152,-0.4696026146411896,1430.1573486328125,7.3619818687438965,S020,0.0,5.325798681905767,98.11767856145428
0.5333762764930725,-0.12041716277599335,-0.4647977650165558,1495.426513671875,19.22982406616211,S025,0.0,2.968542382575611,47.86723382719464
0.29847124218940735,0.03520502522587776,-0.4047676622867584,1461.91357421875,4.898813247680664,S003,0.0,3.4697743270832158,271.94208063082493
0.46532973647117615,-0.07264818251132965,-0.48383432626724243,1764.9111328125,10.233975410461426,S042,0.0,3.519647597134511,77.95667066044108
0.1488882154226303,0.10827818512916565,-0.3809935450553894,1472.9669189453125,13.573220252990723,S058,0.0,38.48344827872173,99.85470843014674
0.14881767332553864,0.12151969969272614,-0.4044983983039856,1483.635986328125,12.421218872070312,S018,0.0,29.328273612689234,120.44871208183022
0.5213196873664856,-0.09668409079313278,-0.4895889461040497,1553.7138671875,26.16021728515625,S022,0.0,0.8195508268369678,0.0
0.4829452931880951,-0.09384682029485703,-0.4496990442276001,1416.55810546875,7.722290992736816,S019,0.0,5.54378486051336,48.96577600488902
0.27525845170021057,0.05530779808759689,-0.45912739634513855,1537.4765625,8.740989685058594,S064,0.0,37.85699198077685,140.83353336996782
0.4819687604904175,-0.058038413524627686,-0.5093864798545837,1617.92529296875,14.657004356384277,S095,0.0,0.0,44.62511778088862
0.4935365617275238,-0.09375828504562378,-0.47904762625694275,1750.480712890625,23.811494827270508,S084,0.0,0.0,52.757253624722786
0.3554554581642151,-0.013418854214251041,-0.40827855467796326,1498.365234375,8.203713417053223,S061,0.0,6.413033859722367,204.43819698143784
0.15319585800170898,0.12819115817546844,-0.42289862036705017,1484.464111328125,5.568303108215332,S081,0.0,18.055305513748795,191.2983670188895
0.15614497661590576,0.11357779055833817,-0.3873399794101715,1430.25146484375,9.70077133178711,S060,0.0,5.147986201378077,213.85348314998188
0.23357705771923065,0.08646591007709503,-0.42745766043663025,1473.6619873046875,8.053793907165527,S148,0.0,8.942012565447255,171.44669082639814
0.36671164631843567,0.025702059268951416,-0.503521740436554,1487.7578125,9.22982120513916,S038,0.0,0.0,29.862417853357197
0.3287654221057892,0.030030354857444763,-0.43751248717308044,1437.410888671875,8.82331371307373,S016,0.0004938271604938272,1.3999606200670802,131.36706499202103
0.5977424383163452,-0.1925828903913498,-0.46089425683021545,1648.55615234375,22.438573837280273,S088,0.0,0.421631136658355,17.01883007654207
0.6172179579734802,-0.16520163416862488,-0.5035337805747986,1779.6251220703125,10.823149681091309,S021,0.0,1.5217053333883912,38.92495018343387
0.28878340125083923,0.04437648504972458,-0.43329304456710815,1434.72998046875,9.299211502075195,S102,0.0,19.38920566633786,116.95991782205
0.21884840726852417,0.12181124836206436,-0.47578054666519165,1478.988525390625,5.959903717041016,S103,0.0032653061224489797,14.016376088290476,181.72081672283423
0.1800035536289215,0.09796091914176941,-0.4033997654914856,1439.9405517578125,11.858185768127441,S054,0.0,32.052917347731274,103.82177887595023
,,,,,S105,,17.621491358012232,160.2372402407467
0.22310347855091095,0.07765983045101166,-0.41978099942207336,1497.78271484375,6.242298126220703,S180,0.0,13.536963469214948,152.6497281060706
0.53156578540802,-0.09425061196088791,-0.4745869040489197,1380.7703857421875,4.17616081237793,S138,0.0,0.9231411880963134,3.761660277754766
0.4937586784362793,-0.10995683073997498,-0.4554770588874817,1720.1790771484375,16.110301971435547,S120,0.0,0.8738130330072685,80.13644562387874
0.3142436444759369,0.048489637672901154,-0.4708721339702606,1419.2869873046875,7.132578372955322,S101,0.0,30.074813528987473,104.57890829439516
0.36576902866363525,0.012350015342235565,-0.47829771041870117,1413.0645751953125,6.511642932891846,S011,0.0,10.298132657903901,72.96284180474454
0.28261253237724304,0.06621580570936203,-0.441200315952301,1465.982666015625,9.706021308898926,S047,0.0,0.0,89.42308880655912
