sentinel_record_id,sector_id,sector_name,district,match_predicate
musanze:1928,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1929,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1930,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1931,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1932,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1933,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1934,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1935,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1936,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1937,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1938,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1939,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1940,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1941,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1942,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1943,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1944,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1945,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1946,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:1947,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:1948,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:1949,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:1950,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:1951,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:1952,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:1953,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:1954,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:1955,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:1956,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:1957,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:1958,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:1972,RWA.1.4.13_1,Remera,Musanze,within
musanze:1973,RWA.1.4.13_1,Remera,Musanze,within
musanze:1974,RWA.1.4.13_1,Remera,Musanze,within
musanze:1975,RWA.1.4.13_1,Remera,Musanze,within
musanze:1976,RWA.1.4.13_1,Remera,Musanze,within
musanze:1977,RWA.1.4.13_1,Remera,Musanze,within
musanze:1978,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:1979,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:1980,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:1981,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:1982,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:1983,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:1984,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:1985,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:1993,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:1994,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:1995,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:1996,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:1997,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:1998,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:1999,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2000,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2001,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2002,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2003,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2004,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2005,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2006,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2007,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2008,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2009,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2010,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2011,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2012,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2013,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2014,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2015,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2016,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2017,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2018,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2019,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2020,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2021,RWA.1.4.9_1,Muko,Musanze,within
musanze:2022,RWA.1.4.9_1,Muko,Musanze,within
musanze:2023,RWA.1.4.9_1,Muko,Musanze,within
musanze:2024,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2025,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2026,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2027,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2028,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2029,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2030,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2031,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2032,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2033,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2034,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2035,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2036,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2037,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2038,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2039,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2040,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2041,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2042,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2043,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2044,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2045,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2046,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2047,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2048,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2049,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2050,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2051,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2052,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2053,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2054,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2066,RWA.1.4.13_1,Remera,Musanze,within
musanze:2067,RWA.1.4.13_1,Remera,Musanze,within
musanze:2068,RWA.1.4.13_1,Remera,Musanze,within
musanze:2069,RWA.1.4.13_1,Remera,Musanze,within
musanze:2070,RWA.1.4.13_1,Remera,Musanze,within
musanze:2071,RWA.1.4.13_1,Remera,Musanze,within
musanze:2072,RWA.1.4.13_1,Remera,Musanze,within
musanze:2073,RWA.1.4.13_1,Remera,Musanze,within
musanze:2074,RWA.1.4.13_1,Remera,Musanze,within
musanze:2075,RWA.1.4.13_1,Remera,Musanze,within
musanze:2076,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2077,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2078,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2079,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2080,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2081,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2086,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2087,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2088,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2089,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2090,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2091,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2092,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2093,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2094,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2095,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2096,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2097,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2098,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2099,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2100,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2101,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2102,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2103,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2104,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2105,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2106,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2107,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2108,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2109,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2110,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2111,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2112,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2113,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2114,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2115,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2116,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2117,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2118,RWA.1.4.9_1,Muko,Musanze,within
musanze:2119,RWA.1.4.9_1,Muko,Musanze,within
musanze:2120,RWA.1.4.9_1,Muko,Musanze,within
musanze:2121,RWA.1.4.9_1,Muko,Musanze,within
musanze:2122,RWA.1.4.9_1,Muko,Musanze,within
musanze:2123,RWA.1.4.9_1,Muko,Musanze,within
musanze:2123,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2124,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2125,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2126,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2127,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2128,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2129,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2130,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2131,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2132,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2133,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2134,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2135,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2136,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2137,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2138,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2139,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2140,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2141,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2142,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2143,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2144,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2145,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2146,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2147,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2148,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2149,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2150,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2151,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2162,RWA.1.4.13_1,Remera,Musanze,within
musanze:2163,RWA.1.4.13_1,Remera,Musanze,within
musanze:2164,RWA.1.4.13_1,Remera,Musanze,within
musanze:2165,RWA.1.4.13_1,Remera,Musanze,within
musanze:2166,RWA.1.4.13_1,Remera,Musanze,within
musanze:2167,RWA.1.4.13_1,Remera,Musanze,within
musanze:2168,RWA.1.4.13_1,Remera,Musanze,within
musanze:2169,RWA.1.4.13_1,Remera,Musanze,within
musanze:2170,RWA.1.4.13_1,Remera,Musanze,within
musanze:2171,RWA.1.4.13_1,Remera,Musanze,within
musanze:2172,RWA.1.4.13_1,Remera,Musanze,within
musanze:2173,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2174,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2175,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2176,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2177,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2178,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2179,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2180,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2184,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2185,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2186,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2187,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2188,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2189,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2190,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2191,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2192,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2193,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2194,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2195,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2196,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2197,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2198,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2199,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2200,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2201,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2202,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2203,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2204,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2205,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2206,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2207,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2208,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2209,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2210,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2211,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2212,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2213,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2214,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2215,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2216,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2217,RWA.1.4.9_1,Muko,Musanze,within
musanze:2218,RWA.1.4.9_1,Muko,Musanze,within
musanze:2219,RWA.1.4.9_1,Muko,Musanze,within
musanze:2220,RWA.1.4.9_1,Muko,Musanze,within
musanze:2221,RWA.1.4.9_1,Muko,Musanze,within
musanze:2222,RWA.1.4.9_1,Muko,Musanze,within
musanze:2223,RWA.1.4.9_1,Muko,Musanze,within
musanze:2224,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2225,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2226,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2227,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2228,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2229,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2230,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2231,RWA.1.4.9_1,Muko,Musanze,within
musanze:2232,RWA.1.4.9_1,Muko,Musanze,within
musanze:2233,RWA.1.4.9_1,Muko,Musanze,within
musanze:2234,RWA.1.4.9_1,Muko,Musanze,within
musanze:2235,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2236,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2237,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2238,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2239,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2240,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2241,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2242,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2243,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2244,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2245,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2246,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2247,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2248,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2249,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2250,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2252,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2253,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2254,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2255,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2256,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2257,RWA.1.4.13_1,Remera,Musanze,within
musanze:2258,RWA.1.4.13_1,Remera,Musanze,within
musanze:2259,RWA.1.4.13_1,Remera,Musanze,within
musanze:2260,RWA.1.4.13_1,Remera,Musanze,within
musanze:2261,RWA.1.4.13_1,Remera,Musanze,within
musanze:2262,RWA.1.4.13_1,Remera,Musanze,within
musanze:2263,RWA.1.4.13_1,Remera,Musanze,within
musanze:2264,RWA.1.4.13_1,Remera,Musanze,within
musanze:2265,RWA.1.4.13_1,Remera,Musanze,within
musanze:2266,RWA.1.4.13_1,Remera,Musanze,within
musanze:2267,RWA.1.4.13_1,Remera,Musanze,within
musanze:2268,RWA.1.4.13_1,Remera,Musanze,within
musanze:2269,RWA.1.4.13_1,Remera,Musanze,within
musanze:2270,RWA.1.4.13_1,Remera,Musanze,within
musanze:2271,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2272,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2273,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2274,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2275,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2276,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2277,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2278,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2282,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2283,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2284,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2285,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2286,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2287,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2288,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2289,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2290,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2291,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2292,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2293,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2294,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2295,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2296,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2297,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2298,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2299,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2300,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2301,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2302,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2303,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2304,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2305,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2306,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2307,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2308,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2309,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2310,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2311,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2312,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2313,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2314,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2315,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2316,RWA.1.4.9_1,Muko,Musanze,within
musanze:2317,RWA.1.4.9_1,Muko,Musanze,within
musanze:2318,RWA.1.4.9_1,Muko,Musanze,within
musanze:2319,RWA.1.4.9_1,Muko,Musanze,within
musanze:2320,RWA.1.4.9_1,Muko,Musanze,within
musanze:2321,RWA.1.4.9_1,Muko,Musanze,within
musanze:2322,RWA.1.4.9_1,Muko,Musanze,within
musanze:2323,RWA.1.4.9_1,Muko,Musanze,within
musanze:2324,RWA.1.4.9_1,Muko,Musanze,within
musanze:2325,RWA.1.4.9_1,Muko,Musanze,within
musanze:2326,RWA.1.4.9_1,Muko,Musanze,within
musanze:2327,RWA.1.4.11_1,Nkotsi,Musanze,within
musanze:2328,RWA.1.4.9_1,Muko,Musanze,within
musanze:2329,RWA.1.4.9_1,Muko,Musanze,within
musanze:2330,RWA.1.4.9_1,Muko,Musanze,within
musanze:2331,RWA.1.4.9_1,Muko,Musanze,within
musanze:2332,RWA.1.4.9_1,Muko,Musanze,within
musanze:2333,RWA.1.4.9_1,Muko,Musanze,within
musanze:2334,RWA.1.4.9_1,Muko,Musanze,within
musanze:2335,RWA.1.4.9_1,Muko,Musanze,within
musanze:2336,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2337,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2338,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2339,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2340,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2341,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2342,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2343,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2344,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2345,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2346,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2347,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2348,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2349,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2350,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2351,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2352,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2353,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2354,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2355,RWA.1.4.14_1,Rwaza,Musanze,within
musanze:2356,RWA.1.4.13_1,Remera,Musanze,within
musanze:2357,RWA.1.4.13_1,Remera,Musanze,within
musanze:2358,RWA.1.4.13_1,Remera,Musanze,within
musanze:2359,RWA.1.4.13_1,Remera,Musanze,within
musanze:2360,RWA.1.4.13_1,Remera,Musanze,within
musanze:2361,RWA.1.4.13_1,Remera,Musanze,within
musanze:2362,RWA.1.4.13_1,Remera,Musanze,within
musanze:2363,RWA.1.4.13_1,Remera,Musanze,within
musanze:2364,RWA.1.4.13_1,Remera,Musanze,within
musanze:2365,RWA.1.4.13_1,Remera,Musanze,within
musanze:2366,RWA.1.4.13_1,Remera,Musanze,within
musanze:2367,RWA.1.4.13_1,Remera,Musanze,within
musanze:2368,RWA.1.4.13_1,Remera,Musanze,within
musanze:2369,RWA.1.4.13_1,Remera,Musanze,within
musanze:2370,RWA.1.4.13_1,Remera,Musanze,within
musanze:2371,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2372,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2373,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2374,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2375,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2376,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2377,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:2381,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2382,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2383,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2384,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2385,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2386,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2387,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2388,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2389,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2390,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2391,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2392,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2393,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2394,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2395,RWA.1.4.5_1,Gataraga,Musanze,within
musanze:2396,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2397,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2398,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2399,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2400,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2401,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2402,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2403,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2404,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2405,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2406,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2407,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2408,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2409,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2410,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2411,RWA.1.4.1_1,Busogo,Musanze,within
musanze:2412,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2413,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2414,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2415,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:2416,RWA.1.4.9_1,Muko,Musanze,within
musanze:2417,RWA.1.4.9_1,Muko,Musanze,within
musanze:2418,RWA.1.4.9_1,Muko,Musanze,within
musanze:2419,RWA.1.4.9_1,Muko,Musanze,within
musanze:2420,RWA.1.4.9_1,Muko,Musanze,within
musanze:2421,RWA.1.4.9_1,Muko,Musanze,within
musanze:2422,RWA.1.4.9_1,Muko,Musanze,within
musanze:2423,RWA.1.4.9_1,Muko,Musanze,within
musanze:2424,RWA.1.4.9_1,Muko,Musanze,within
